epoch,train_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_balanced_accuracy,val_auc_roc,val_average_precision,learning_rate
1,0.008444086191915706,0.9992256381692456,0.0,0.0,0.0,0.5,0.7209092314209495,0.007417026887976005,9.045084971874738e-06
2,0.007837824073762115,0.9992256381692456,0.0,0.0,0.0,0.5,0.7976272425952853,0.012269477171886332,6.545084971874738e-06
3,0.007368190724764561,0.9992256381692456,0.0,0.0,0.0,0.5,0.7888607988047125,0.019338832690515978,3.454915028125263e-06
4,0.007096145341777404,0.9992256381692456,0.0,0.0,0.0,0.5,0.7979985039823836,0.017804654686572104,9.549150281252633e-07
5,0.006787566609120421,0.9992256381692456,0.0,0.0,0.0,0.5,0.8017261448160318,0.016020231103854577,0.0
