epoch,train_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_balanced_accuracy,val_auc_roc,val_average_precision,learning_rate
1,0.009382522301168978,0.9992256381692456,0.0,0.0,0.0,0.5,0.6326697140392857,0.006724051386628988,4.522542485937369e-05
2,0.008538588567340704,0.9992256381692456,0.0,0.0,0.0,0.5,0.7699964746268543,0.002177430669293556,3.2725424859373684e-05
3,0.007880705359903104,0.9992256381692456,0.0,0.0,0.0,0.5,0.7119616292471443,0.00729614376396235,1.7274575140626315e-05
4,0.007644609210836221,0.9992256381692456,0.0,0.0,0.0,0.5,0.785401735113289,0.006223900173024186,4.774575140626316e-06
5,0.007212045983532356,0.9992256381692456,0.0,0.0,0.0,0.5,0.8036178724492328,0.007988934965629649,0.0
