epoch,train_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_balanced_accuracy,val_auc_roc,val_average_precision,learning_rate
1,0.008915784309096272,0.9992256381692456,0.0,0.0,0.0,0.5,0.6108626096729751,0.0035814583547377813,4.522542485937369e-05
2,0.008501275625322045,0.9992256381692456,0.0,0.0,0.0,0.5,0.5381020564517668,0.0008426648470987369,3.2725424859373684e-05
3,0.008465129906960361,0.9992256381692456,0.0,0.0,0.0,0.5,0.6785433339439527,0.0028530081498689573,1.7274575140626315e-05
4,0.008133131985661943,0.9992256381692456,0.0,0.0,0.0,0.5,0.7342883564414626,0.003731708263915899,4.774575140626316e-06
5,0.007743333767746091,0.9992256381692456,0.0,0.0,0.0,0.5,0.7628233659251457,0.005759547902642107,0.0
